IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150313789,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Friday,04/10/2015,12:00,TENDERLOIN,NONE,300 Block of GOLDEN GATE AV,-122.416351987352,37.7816031438671,"(37.7816031438671, -122.416351987352)",15031378915041
150322809,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,04/10/2015,12:00,INGLESIDE,NONE,1800 Block of SAN JOSE AV,-122.441331500775,37.7272189634596,"(37.7272189634596, -122.441331500775)",15032280971010
150313046,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Friday,04/10/2015,11:50,MISSION,"ARREST, BOOKED",2500 Block of MARKET ST,-122.436798145911,37.7620750109752,"(37.7620750109752, -122.436798145911)",15031304664002
150313121,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,04/10/2015,11:40,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15031312106363
156087958,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/10/2015,11:33,NORTHERN,NONE,LYON ST / LOMBARD ST,-122.447305498159,37.7984582269324,"(37.7984582269324, -122.447305498159)",15608795806244
156088075,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,04/10/2015,11:30,NORTHERN,NONE,GROVE ST / LAGUNA ST,-122.426455452526,37.777388494941,"(37.777388494941, -122.426455452526)",15608807506224
150312985,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Friday,04/10/2015,11:30,MISSION,"ARREST, BOOKED",2100 Block of MARKET ST,-122.429788986988,37.7666521474762,"(37.7666521474762, -122.429788986988)",15031298564002
150313278,MISSING PERSON,MISSING ADULT,Friday,04/10/2015,11:30,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15031327874000
150313278,MISSING PERSON,FOUND PERSON,Friday,04/10/2015,11:30,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15031327875000
150313096,MISSING PERSON,FOUND PERSON,Friday,04/10/2015,11:25,PARK,NONE,1400 Block of GROVE ST,-122.440483106998,37.7755529016833,"(37.7755529016833, -122.440483106998)",15031309675000
150313096,MISSING PERSON,MISSING ADULT,Friday,04/10/2015,11:25,PARK,NONE,1400 Block of GROVE ST,-122.440483106998,37.7755529016833,"(37.7755529016833, -122.440483106998)",15031309674000
150313002,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/10/2015,11:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15031300264070
150314000,ASSAULT,BATTERY,Friday,04/10/2015,11:00,SOUTHERN,NONE,0 Block of 10TH ST,-122.41725760507,37.7762695066166,"(37.7762695066166, -122.41725760507)",15031400004134
150313949,NON-CRIMINAL,FOUND PROPERTY,Friday,04/10/2015,11:00,CENTRAL,UNFOUNDED,600 Block of BUSH ST,-122.408404482124,37.7902633246767,"(37.7902633246767, -122.408404482124)",15031394972000
150315688,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,04/10/2015,11:00,CENTRAL,NONE,500 Block of JACKSON ST,-122.403980132448,37.7964121687875,"(37.7964121687875, -122.403980132448)",15031568806112
150312888,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,04/10/2015,10:49,SOUTHERN,NONE,1100 Block of BRYANT ST,-122.408881224226,37.771094695464,"(37.771094695464, -122.408881224226)",15031288828160
150313074,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/10/2015,10:45,SOUTHERN,NONE,0 Block of 1ST ST,-122.397694321211,37.7899359092419,"(37.7899359092419, -122.397694321211)",15031307464020
150312913,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,04/10/2015,10:35,CENTRAL,"ARREST, BOOKED",500 Block of PACIFIC AV,-122.404718428538,37.797221829197,"(37.797221829197, -122.404718428538)",15031291311012
150319157,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/10/2015,10:30,SOUTHERN,NONE,100 Block of OTIS ST,-122.420303482492,37.770896885856,"(37.770896885856, -122.420303482492)",15031915728150
150312844,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,04/10/2015,10:21,TENDERLOIN,NONE,100 Block of POWELL ST,-122.40801449292,37.7859507767613,"(37.7859507767613, -122.40801449292)",15031284406301
150312662,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,04/10/2015,10:16,INGLESIDE,"ARREST, BOOKED",0 Block of BRAZIL AV,-122.434372913728,37.7245429968672,"(37.7245429968672, -122.434372913728)",15031266265010
150327291,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Friday,04/10/2015,10:00,TARAVAL,NONE,1800 Block of 9TH AV,-122.465665472052,37.7537593326446,"(37.7537593326446, -122.465665472052)",15032729105023
150322069,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Friday,04/10/2015,10:00,TARAVAL,NONE,300 Block of WAWONA ST,-122.470092483646,37.7380377365313,"(37.7380377365313, -122.470092483646)",15032206951041
150313024,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,04/10/2015,10:00,RICHMOND,NONE,700 Block of 8TH AV,-122.466018719921,37.7743136996811,"(37.7743136996811, -122.466018719921)",15031302406302
150313375,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,04/10/2015,10:00,SOUTHERN,NONE,600 Block of 5TH ST,-122.39763695321,37.7755979963185,"(37.7755979963185, -122.39763695321)",15031337506304
150312678,WARRANTS,WARRANT ARREST,Friday,04/10/2015,09:45,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15031267863010
150312678,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Friday,04/10/2015,09:45,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15031267806394
150312781,TRESPASS,TRESPASSING,Friday,04/10/2015,09:45,BAYVIEW,"ARREST, BOOKED",3800 Block of 3RD ST,-122.387939452192,37.7422600519555,"(37.7422600519555, -122.387939452192)",15031278127195
150312678,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Friday,04/10/2015,09:45,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15031267812015
150312781,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,04/10/2015,09:45,BAYVIEW,"ARREST, BOOKED",3800 Block of 3RD ST,-122.387939452192,37.7422600519555,"(37.7422600519555, -122.387939452192)",15031278106362
150312690,WARRANTS,WARRANT ARREST,Friday,04/10/2015,09:43,PARK,"ARREST, BOOKED",2100 Block of 15TH ST,-122.432141349899,37.7658742170814,"(37.7658742170814, -122.432141349899)",15031269063010
150312628,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/10/2015,09:30,TENDERLOIN,"ARREST, BOOKED",EDDY ST / MASON ST,-122.409313111431,37.7843478513151,"(37.7843478513151, -122.409313111431)",15031262865016
150312775,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Friday,04/10/2015,09:30,TARAVAL,"ARREST, BOOKED",35TH AV / VICENTE ST,-122.49257457368,37.738565347956,"(37.738565347956, -122.49257457368)",15031277528165
150312963,MISSING PERSON,MISSING JUVENILE,Friday,04/10/2015,09:30,INGLESIDE,NONE,1500 Block of TREAT AV,-122.41250614556,37.7456802881475,"(37.7456802881475, -122.41250614556)",15031296374010
150312634,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,04/10/2015,09:12,TENDERLOIN,NONE,LEAVENWORTH ST / OFARRELL ST,-122.414619686906,37.785583058847,"(37.785583058847, -122.414619686906)",15031263406152
150312656,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,04/10/2015,09:01,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15031265665010
150312656,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,04/10/2015,09:01,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15031265671024
150312656,WARRANTS,WARRANT ARREST,Friday,04/10/2015,09:01,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15031265663010
150312703,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04/10/2015,09:00,MISSION,"ARREST, BOOKED",3500 Block of CESAR CHAVEZ ST,-122.420832650303,37.7479994493226,"(37.7479994493226, -122.420832650303)",15031270362050
150312521,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,04/10/2015,08:55,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15031252165015
150313109,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/10/2015,08:55,CENTRAL,NONE,1300 Block of JONES ST,-122.414492198664,37.7936836007729,"(37.7936836007729, -122.414492198664)",15031310964070
156087447,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/10/2015,08:30,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385042303,37.7721958190345,"(37.7721958190345, -122.404385042303)",15608744706244
156085902,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/10/2015,08:30,CENTRAL,NONE,LOMBARD ST / HYDE ST,-122.419616109671,37.8019942438049,"(37.8019942438049, -122.419616109671)",15608590206244
150315967,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/10/2015,08:30,TARAVAL,NONE,1200 Block of 46TH AV,-122.506193093334,37.7632044590638,"(37.7632044590638, -122.506193093334)",15031596728150
150312424,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,04/10/2015,08:15,TARAVAL,"ARREST, BOOKED",NORIEGA ST / 8TH AV,-122.475406790673,37.7542868645673,"(37.7542868645673, -122.475406790673)",15031242465015
156087550,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/10/2015,08:00,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411339562557,37.7812707434494,"(37.7812707434494, -122.411339562557)",15608755006244
150312418,TRESPASS,LODGING WITHOUT PERMISSION,Friday,04/10/2015,08:00,MISSION,"ARREST, BOOKED",SAN BRUNO AV / ALAMEDA ST,-122.405828840501,37.7684749112706,"(37.7684749112706, -122.405828840501)",15031241827199
150313579,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/10/2015,08:00,SOUTHERN,NONE,600 Block of HARRISON ST,-122.395503971395,37.7841173084754,"(37.7841173084754, -122.395503971395)",15031357906243
150312468,ASSAULT,BATTERY,Friday,04/10/2015,08:00,SOUTHERN,NONE,1300 Block of MARKET ST,-122.416818891994,37.7769362014881,"(37.7769362014881, -122.416818891994)",15031246804134
150313591,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,04/10/2015,08:00,NORTHERN,NONE,300 Block of MCALLISTER ST,-122.417777932619,37.7803089893403,"(37.7803089893403, -122.417777932619)",15031359171010
156088081,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/10/2015,07:00,NORTHERN,NONE,OAK ST / FILLMORE ST,-122.430827580272,37.7739712165626,"(37.7739712165626, -122.430827580272)",15608808106244
150316783,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,04/10/2015,07:00,TENDERLOIN,NONE,200 Block of MASON ST,-122.409523740653,37.7857602954934,"(37.7857602954934, -122.409523740653)",15031678306304
150312264,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,04/10/2015,06:51,TENDERLOIN,"ARREST, BOOKED",MARKET ST / 9TH ST,-122.416293820935,37.777493677735,"(37.777493677735, -122.416293820935)",15031226465015
150312286,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,04/10/2015,06:45,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15031228616650
150312286,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,04/10/2015,06:45,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15031228616710
150312286,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,04/10/2015,06:45,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15031228616621
150312270,ASSAULT,BATTERY,Friday,04/10/2015,06:45,TENDERLOIN,NONE,200 Block of TAYLOR ST,-122.411115854179,37.7846080818887,"(37.7846080818887, -122.411115854179)",15031227004134
150320079,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,04/10/2015,06:30,NORTHERN,NONE,1500 Block of EDDY ST,-122.433177816267,37.7813758100318,"(37.7813758100318, -122.433177816267)",15032007909320
156085996,NON-CRIMINAL,LOST PROPERTY,Friday,04/10/2015,06:16,TARAVAL,NONE,SUNSET BL / TARAVAL ST,-122.49444031319,37.7422229731464,"(37.7422229731464, -122.49444031319)",15608599671000
150314226,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/10/2015,06:00,CENTRAL,NONE,500 Block of MASON ST,-122.410083096191,37.7885667719864,"(37.7885667719864, -122.410083096191)",15031422607021
150312292,TRESPASS,TRESPASSING,Friday,04/10/2015,05:48,SOUTHERN,JUVENILE BOOKED,700 Block of THE EMBARCADEROSOUTH ST,-122.40071180486,37.8023845020592,"(37.8023845020592, -122.40071180486)",15031229227195
150312292,MISSING PERSON,FOUND PERSON,Friday,04/10/2015,05:48,SOUTHERN,JUVENILE BOOKED,700 Block of THE EMBARCADEROSOUTH ST,-122.40071180486,37.8023845020592,"(37.8023845020592, -122.40071180486)",15031229275000
150312242,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Friday,04/10/2015,05:46,TARAVAL,NONE,3600 Block of VICENTE ST,-122.505937977815,37.7379266576619,"(37.7379266576619, -122.505937977815)",15031224205082
150312258,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,04/10/2015,05:30,CENTRAL,"ARREST, BOOKED",200 Block of BROADWAY ST,-122.401640262351,37.7984492073309,"(37.7984492073309, -122.401640262351)",15031225815015
150312258,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,04/10/2015,05:30,CENTRAL,"ARREST, BOOKED",200 Block of BROADWAY ST,-122.401640262351,37.7984492073309,"(37.7984492073309, -122.401640262351)",15031225804138
150312258,FRAUD,"CELLULAR OR CORDLESS PHONE COMMUNICATIONS, INTERCEPTING",Friday,04/10/2015,05:30,CENTRAL,"ARREST, BOOKED",200 Block of BROADWAY ST,-122.401640262351,37.7984492073309,"(37.7984492073309, -122.401640262351)",15031225809269
150321607,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,04/10/2015,05:01,SOUTHERN,NONE,1000 Block of MISSION ST,-122.409795194505,37.7800356268394,"(37.7800356268394, -122.409795194505)",15032160705073
150312361,ASSAULT,BATTERY,Friday,04/10/2015,05:00,SOUTHERN,NONE,MARKET ST / 5THSTNORTH ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",15031236104134
150312214,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,04/10/2015,04:22,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.415754575208,37.780719182394,"(37.780719182394, -122.415754575208)",15031221416623
150312214,NON-CRIMINAL,FOUND PROPERTY,Friday,04/10/2015,04:22,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.415754575208,37.780719182394,"(37.780719182394, -122.415754575208)",15031221472000
150312214,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Friday,04/10/2015,04:22,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.415754575208,37.780719182394,"(37.780719182394, -122.415754575208)",15031221416110
150312167,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,04/10/2015,04:05,TARAVAL,"ARREST, BOOKED",1600 Block of 45TH AV,-122.504596456058,37.7557885593283,"(37.7557885593283, -122.504596456058)",15031216764085
150312167,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,04/10/2015,04:05,TARAVAL,"ARREST, BOOKED",1600 Block of 45TH AV,-122.504596456058,37.7557885593283,"(37.7557885593283, -122.504596456058)",15031216704012
156087362,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,04/10/2015,04:00,SOUTHERN,NONE,GRACE ST / MISSION ST,-122.415487220744,37.7756059226244,"(37.7756059226244, -122.415487220744)",15608736206224
150312173,MISSING PERSON,FOUND PERSON,Friday,04/10/2015,03:30,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.444707063455,37.7249307267936,"(37.7249307267936, -122.444707063455)",15031217375000
150312151,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/10/2015,03:20,NORTHERN,NONE,1000 Block of LARKIN ST,-122.418346670325,37.7877356891018,"(37.7877356891018, -122.418346670325)",15031215164070
150312208,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/10/2015,03:07,CENTRAL,NONE,900 Block of HYDE ST,-122.417044292614,37.7895952774322,"(37.7895952774322, -122.417044292614)",15031220828150
150312139,ASSAULT,BATTERY,Friday,04/10/2015,02:45,NORTHERN,NONE,800 Block of POLK ST,-122.419434288127,37.7847462573993,"(37.7847462573993, -122.419434288127)",15031213904134
150312139,ROBBERY,"ROBBERY, BODILY FORCE",Friday,04/10/2015,02:45,NORTHERN,NONE,800 Block of POLK ST,-122.419434288127,37.7847462573993,"(37.7847462573993, -122.419434288127)",15031213903074
150312123,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,04/10/2015,02:35,BAYVIEW,NONE,1600 Block of NEWCOMB AV,-122.391011706672,37.7359953041609,"(37.7359953041609, -122.391011706672)",15031212315040
150312189,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Friday,04/10/2015,02:30,CENTRAL,NONE,600 Block of CALIFORNIA ST,-122.405025778458,37.792508340252,"(37.792508340252, -122.405025778458)",15031218906240
150312117,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,04/10/2015,02:20,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.403919148357,37.7871160984672,"(37.7871160984672, -122.403919148357)",15031211704013
150312117,OTHER OFFENSES,CONSPIRACY,Friday,04/10/2015,02:20,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.403919148357,37.7871160984672,"(37.7871160984672, -122.403919148357)",15031211726080
150312098,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,04/10/2015,02:09,BAYVIEW,NONE,1000 Block of CONNECTICUT ST,-122.397201937993,37.7535351242762,"(37.7535351242762, -122.397201937993)",15031209804138
150312054,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/10/2015,01:48,INGLESIDE,"ARREST, CITED",HAVELOCK ST / EDNA ST,-122.446549301977,37.7266987136212,"(37.7266987136212, -122.446549301977)",15031205465016
150312082,SECONDARY CODES,JUVENILE INVOLVED,Friday,04/10/2015,01:47,MISSION,NONE,2300 Block of MARKET ST,-122.43403618214,37.7632941952462,"(37.7632941952462, -122.43403618214)",15031208215500
150312082,MISSING PERSON,FOUND PERSON,Friday,04/10/2015,01:47,MISSION,NONE,2300 Block of MARKET ST,-122.43403618214,37.7632941952462,"(37.7632941952462, -122.43403618214)",15031208275000
156087403,NON-CRIMINAL,LOST PROPERTY,Friday,04/10/2015,01:30,SOUTHERN,NONE,600 Block of HOWARD ST,-122.39998852115,37.7854873412292,"(37.7854873412292, -122.39998852115)",15608740371000
150312060,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,04/10/2015,01:30,MISSION,NONE,2300 Block of MARKET ST,-122.434229003953,37.7634850137846,"(37.7634850137846, -122.434229003953)",15031206006113
150312048,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,04/10/2015,01:15,SOUTHERN,"ARREST, BOOKED",MISSION ST / 6TH ST,-122.408710606663,37.7809706722053,"(37.7809706722053, -122.408710606663)",15031204819090
150312032,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,04/10/2015,01:05,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",15031203203011
150312032,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,04/10/2015,01:05,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",15031203204014
156087895,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/10/2015,01:00,NORTHERN,NONE,2100 Block of CHESTNUT ST,-122.43872325496,37.8005583558889,"(37.8005583558889, -122.43872325496)",15608789506372
150313052,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/10/2015,01:00,MISSION,NONE,2200 Block of BRYANT ST,-122.409630294924,37.7588132574026,"(37.7588132574026, -122.409630294924)",15031305207021
150312543,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,04/10/2015,00:50,BAYVIEW,"ARREST, BOOKED",3RD ST / EVANS AV,-122.387927387609,37.7427030847405,"(37.7427030847405, -122.387927387609)",15031254371010
150312543,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/10/2015,00:50,BAYVIEW,"ARREST, BOOKED",3RD ST / EVANS AV,-122.387927387609,37.7427030847405,"(37.7427030847405, -122.387927387609)",15031254365016
150311971,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,04/10/2015,00:43,RICHMOND,NONE,5TH AV / GEARY BL,-122.463213126593,37.7810700704886,"(37.7810700704886, -122.463213126593)",15031197104014
150311971,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Friday,04/10/2015,00:43,RICHMOND,NONE,5TH AV / GEARY BL,-122.463213126593,37.7810700704886,"(37.7810700704886, -122.463213126593)",15031197104021
150311971,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Friday,04/10/2015,00:43,RICHMOND,NONE,5TH AV / GEARY BL,-122.463213126593,37.7810700704886,"(37.7810700704886, -122.463213126593)",15031197104011
150312026,OTHER OFFENSES,RESISTING ARREST,Friday,04/10/2015,00:41,MISSION,"ARREST, BOOKED",15TH ST / VALENCIA ST,-122.422045943548,37.7665387195995,"(37.7665387195995, -122.422045943548)",15031202627170
150312026,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Friday,04/10/2015,00:41,MISSION,"ARREST, BOOKED",15TH ST / VALENCIA ST,-122.422045943548,37.7665387195995,"(37.7665387195995, -122.422045943548)",15031202628165
150312026,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Friday,04/10/2015,00:41,MISSION,"ARREST, BOOKED",15TH ST / VALENCIA ST,-122.422045943548,37.7665387195995,"(37.7665387195995, -122.422045943548)",15031202628166
